id,pregunta,asignatura,curso,tema,tipo_ejercicio,foco_auto,criterio_auto,licencia_auto,fuente_original,confianza,foco_final,criterio_final,licencia_final,verificado,notas
santillana-4-primaria-SOCIALES_14,"¿Es lo mismo tiempo que clima?",Ciencias Sociales,4º Primaria,El Clima de España,Tiempo vs Clima,PROCEDIMIENTO,SOC_PRI4_C1.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,SOC_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_15,"¿Qué elementos tiene el clima?",Ciencias Sociales,4º Primaria,El Clima de España,Elementos,PROCEDIMIENTO,SOC_PRI4_C1.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,SOC_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_16,"¿Cómo es el clima mediterráneo?",Ciencias Sociales,4º Primaria,El Clima de España,Mediterráneo,PROCEDIMIENTO,SOC_PRI4_C1.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,SOC_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_17,"¿Cómo es el clima oceánico?",Ciencias Sociales,4º Primaria,El Clima de España,Oceánico,PROCEDIMIENTO,SOC_PRI4_C1.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,SOC_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_18,"¿Cómo es el clima continental?",Ciencias Sociales,4º Primaria,El Clima de España,Continental,PROCEDIMIENTO,SOC_PRI4_C1.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,SOC_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_20,"¿Con qué medimos la temperatura?",Ciencias Sociales,4º Primaria,El Clima de España,Termómetro,PROCEDIMIENTO,SOC_PRI4_C1.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,SOC_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_21,"¿Con qué medimos la lluvia?",Ciencias Sociales,4º Primaria,El Clima de España,Pluviómetro,PROCEDIMIENTO,SOC_PRI4_C1.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,SOC_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_22,"¿Qué son las precipitaciones?",Ciencias Sociales,4º Primaria,El Clima de España,Precipitaciones,PROCEDIMIENTO,SOC_PRI4_C1.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,SOC_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_23,"¿Cuáles son las 4 estaciones del año?",Ciencias Sociales,4º Primaria,El Clima de España,Estaciones,PROCEDIMIENTO,SOC_PRI4_C1.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,SOC_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_34,"¿Cuándo crece la población?",Ciencias Sociales,4º Primaria,La Población de España,Crecimiento,PROCEDIMIENTO,SOC_PRI4_C1.2,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,SOC_PRI4_C1.2,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_35,"¿Cuántas Comunidades Autónomas tiene España?",Ciencias Sociales,4º Primaria,La Población de España,CCAA,PROCEDIMIENTO,SOC_PRI4_C1.2,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,SOC_PRI4_C1.2,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_37,"¿Cuáles son los 3 sectores económicos?",Ciencias Sociales,4º Primaria,Los Sectores Económicos,Sectores,PROCEDIMIENTO,SOC_PRI4_C3.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,SOC_PRI4_C3.1,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_44,"¿Qué hace la industria?",Ciencias Sociales,4º Primaria,Los Sectores Económicos,Industria,PROCEDIMIENTO,SOC_PRI4_C3.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,SOC_PRI4_C3.1,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_46,"¿Un maestro trabaja en el sector primario, secundario o terciario?",Ciencias Sociales,4º Primaria,Los Sectores Económicos,Clasificar,PROCEDIMIENTO,SOC_PRI4_C3.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,SOC_PRI4_C3.1,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_47,"¿Un agricultor trabaja en el sector primario, secundario o terciario?",Ciencias Sociales,4º Primaria,Los Sectores Económicos,Clasificar 2,PROCEDIMIENTO,SOC_PRI4_C3.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,SOC_PRI4_C3.1,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_48,"¿Un obrero de fábrica trabaja en el sector primario, secundario o terciario?",Ciencias Sociales,4º Primaria,Los Sectores Económicos,Clasificar 3,PROCEDIMIENTO,SOC_PRI4_C3.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,SOC_PRI4_C3.1,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_51,"¿Cómo vivían en el Paleolítico?",Ciencias Sociales,4º Primaria,La Historia: Prehistoria y Edad Antigua,Paleolítico,PROCEDIMIENTO,SOC_PRI4_C2.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,SOC_PRI4_C2.1,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_52,"¿Qué pasó en el Neolítico?",Ciencias Sociales,4º Primaria,La Historia: Prehistoria y Edad Antigua,Neolítico,PROCEDIMIENTO,SOC_PRI4_C2.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,SOC_PRI4_C2.1,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_53,"¿Qué inventaron en la Edad de los Metales?",Ciencias Sociales,4º Primaria,La Historia: Prehistoria y Edad Antigua,Edad de Metales,PROCEDIMIENTO,SOC_PRI4_C2.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,SOC_PRI4_C2.1,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_54,"¿Qué marca el inicio de la Edad Antigua?",Ciencias Sociales,4º Primaria,La Historia: Prehistoria y Edad Antigua,Escritura,PROCEDIMIENTO,SOC_PRI4_C2.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,SOC_PRI4_C2.1,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_55,"¿Quiénes conquistaron la Península Ibérica en la Edad Antigua?",Ciencias Sociales,4º Primaria,La Historia: Prehistoria y Edad Antigua,Romanos,PROCEDIMIENTO,SOC_PRI4_C2.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,SOC_PRI4_C2.1,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_56,"Di 2 cosas que nos dejaron los romanos",Ciencias Sociales,4º Primaria,La Historia: Prehistoria y Edad Antigua,Legado romano,PROCEDIMIENTO,SOC_PRI4_C2.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,SOC_PRI4_C2.1,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_57,"¿Quiénes vivían en España antes de los romanos?",Ciencias Sociales,4º Primaria,La Historia: Prehistoria y Edad Antigua,Íberos,PROCEDIMIENTO,SOC_PRI4_C2.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,SOC_PRI4_C2.1,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_58,"¿Qué son las pinturas rupestres?",Ciencias Sociales,4º Primaria,La Historia: Prehistoria y Edad Antigua,Arte rupestre,PROCEDIMIENTO,SOC_PRI4_C2.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,SOC_PRI4_C2.1,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_59,"¿Qué son los megalitos?",Ciencias Sociales,4º Primaria,La Historia: Prehistoria y Edad Antigua,Megalitos,PROCEDIMIENTO,SOC_PRI4_C2.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,SOC_PRI4_C2.1,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_60,"¿Qué idioma hablaban los romanos?",Ciencias Sociales,4º Primaria,La Historia: Prehistoria y Edad Antigua,Desafío,PROCEDIMIENTO,SOC_PRI4_C2.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,SOC_PRI4_C2.1,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_61,"¿Cuándo empezó la Edad Media?",Ciencias Sociales,4º Primaria,La Edad Media en España,Inicio,PROCEDIMIENTO,SOC_PRI4_C2.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,SOC_PRI4_C2.1,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_62,"¿Quiénes invadieron España en la Edad Media?",Ciencias Sociales,4º Primaria,La Edad Media en España,Invasión,PROCEDIMIENTO,SOC_PRI4_C2.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,SOC_PRI4_C2.1,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_63,"¿Qué fue Al-Ándalus?",Ciencias Sociales,4º Primaria,La Edad Media en España,Al-Ándalus,PROCEDIMIENTO,SOC_PRI4_C2.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,SOC_PRI4_C2.1,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_64,"Di 2 cosas que nos dejaron los musulmanes",Ciencias Sociales,4º Primaria,La Edad Media en España,Legado musulmán,PROCEDIMIENTO,SOC_PRI4_C2.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,SOC_PRI4_C2.1,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_65,"¿Qué fue la Reconquista?",Ciencias Sociales,4º Primaria,La Edad Media en España,Reconquista,PROCEDIMIENTO,SOC_PRI4_C2.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,SOC_PRI4_C2.1,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_66,"¿Quiénes fueron los Reyes Católicos?",Ciencias Sociales,4º Primaria,La Edad Media en España,Reyes Católicos,PROCEDIMIENTO,SOC_PRI4_C2.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,SOC_PRI4_C2.1,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_67,"¿Para qué se construyeron castillos en la Edad Media?",Ciencias Sociales,4º Primaria,La Edad Media en España,Castillos,PROCEDIMIENTO,SOC_PRI4_C2.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,SOC_PRI4_C2.1,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_68,"¿Quiénes eran los señores feudales?",Ciencias Sociales,4º Primaria,La Edad Media en España,Sociedad feudal,PROCEDIMIENTO,SOC_PRI4_C2.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,SOC_PRI4_C2.1,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_69,"¿A qué se dedicaban los campesinos en la Edad Media?",Ciencias Sociales,4º Primaria,La Edad Media en España,Campesinos,PROCEDIMIENTO,SOC_PRI4_C2.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,SOC_PRI4_C2.1,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_70,"¿Qué hacían los caballeros?",Ciencias Sociales,4º Primaria,La Edad Media en España,Caballeros,PROCEDIMIENTO,SOC_PRI4_C2.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,SOC_PRI4_C2.1,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_71,"¿Qué pasó en 1492?",Ciencias Sociales,4º Primaria,La Edad Media en España,1492,PROCEDIMIENTO,SOC_PRI4_C2.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,SOC_PRI4_C2.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_73,"Lee: ""El perro de María es muy juguetón. Le gusta correr por el parque."" ¿De qué habla el texto?",Lengua Castellana,4º Primaria,Comprensión Lectora,Idea principal,APLICACION,LEN_PRI4_C2.1,PROPRIETARY,"Creación propia - EduAnalytics",0.86,APLICACION,LEN_PRI4_C2.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_78,"Ordena: ""Comí una manzana. Lavé la manzana. Compré la manzana.""",Lengua Castellana,4º Primaria,Comprensión Lectora,Orden cronológico,APLICACION,LEN_PRI4_C2.1,PROPRIETARY,"Creación propia - EduAnalytics",0.86,APLICACION,LEN_PRI4_C2.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_95,"En vez de ""María y yo"", puedo decir...",Lengua Castellana,4º Primaria,Gramática,Pronombres,APLICACION,LEN_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.86,APLICACION,LEN_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_109,"Traduce ao galego: ""ventana""",Lingua Galega,4º Primaria,Vocabulario galego,A casa,APLICACION,GAL_PRI4_C1.3,PROPRIETARY,"Creación propia - EduAnalytics",0.86,APLICACION,GAL_PRI4_C1.3,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE2_52,"Di 3 tipos de tiendas",Ciencias Sociales,4º Primaria,Mi Localidad,Comercios,APLICACION,SOC_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.86,APLICACION,SOC_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE2_88,"How do you say ""hermana"" in English?",Inglés,4º Primaria,Family and Greetings,Family - sister,APLICACION,ING_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.86,APLICACION,ING_PRI4_C1.1,PROPRIETARY,false,""
quinto-primaria-lengua_2,"¿Qué son las palabras llanas? Da 2 ejemplos",Lengua Castellana,5º Primaria,Lengua Castellana,Llanas,APLICACION,LEN_PRI5_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.86,APLICACION,LEN_PRI5_C1.1,PROPRIETARY,false,""
quinto-primaria-lengua_29,"Analiza: ""El gato duerme en el sofá"" (sujeto y predicado)",Lengua Castellana,5º Primaria,Sintaxis: La oración,Análisis,APLICACION,LEN_PRI5_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.86,APLICACION,LEN_PRI5_C1.1,PROPRIETARY,false,""
quinto-primaria-sociales_6,"¿Quién fue Carlos V?",Ciencias Sociales,5º Primaria,Ciencias Sociales,Carlos V,APLICACION,SOC_PRI5_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.86,APLICACION,SOC_PRI5_C1.1,PROPRIETARY,false,""
quinto-primaria-sociales_14,"¿Qué pasó con las colonias americanas en el siglo XIX?",Ciencias Sociales,5º Primaria,La Edad Contemporánea en España,Independencias,APLICACION,SOC_PRI5_C2.1,PROPRIETARY,"Creación propia - EduAnalytics",0.86,APLICACION,SOC_PRI5_C2.1,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_1,"Le: ""O gato de María é moi xogón. Gústalle correr polo parque."" De que fala o texto?",Lingua Galega,4º Primaria,Lingua Galega,Idea principal,APLICACION,GAL_PRI4_C1.1,PROPRIETARY,"Santillana",0.87,APLICACION,GAL_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_23,"En vez de ""María e min"", podo dicir...",Lingua Galega,4º Primaria,Gramática Galega,Pronomes,APLICACION,GAL_PRI4_C1.1,PROPRIETARY,"Santillana",0.87,APLICACION,GAL_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_56,"Como dirías ""mi hermana"" en galego?",Lingua Galega,4º Primaria,Redacción e Expresión en Galego,Familia,APLICACION,GAL_PRI4_C2.1,PROPRIETARY,"Santillana",0.87,APLICACION,GAL_PRI4_C2.1,PROPRIETARY,false,""
santillana-4-primaria-INGLES_48,"How do you say ""Historia""?",Inglés,4º Primaria,Vocabulary: School Subjects,Historia,APLICACION,ING_PRI4_C1.1,PROPRIETARY,"Santillana",0.87,APLICACION,ING_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-LENGUA_5,"¿Cuándo llevan tilde las palabras llanas?",Lengua Castellana,4º Primaria,Lengua Castellana,Tilde llana,APLICACION,LEN_PRI4_C1.1,PROPRIETARY,"Santillana",0.87,APLICACION,LEN_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-LENGUA_6,"¿Es llana la palabra ""mesa""?",Lengua Castellana,4º Primaria,Lengua Castellana,Identificar llana,APLICACION,LEN_PRI4_C1.1,PROPRIETARY,"Santillana",0.87,APLICACION,LEN_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-LENGUA_14,"En ""Yo como manzanas"", ¿en qué tiempo está el verbo?",Lengua Castellana,4º Primaria,El Verbo - Tiempos Verbales,Presente,APLICACION,LEN_PRI4_C1.1,PROPRIETARY,"Santillana",0.87,APLICACION,LEN_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-LENGUA_16,"En ""Mañana iré al parque"", ¿en qué tiempo está el verbo?",Lengua Castellana,4º Primaria,El Verbo - Tiempos Verbales,Futuro,APLICACION,LEN_PRI4_C1.1,PROPRIETARY,"Santillana",0.87,APLICACION,LEN_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-LENGUA_40,"En ""María estudia mucho"", ¿quién es el sujeto?",Lengua Castellana,4º Primaria,La Oración Simple,Identificar sujeto,APLICACION,LEN_PRI4_C1.1,PROPRIETARY,"Santillana",0.87,APLICACION,LEN_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-MATES_45,"Redondea 47.238 a la unidad de millar más cercana",Matemáticas,4º Primaria,Números de 5 y 6 cifras,Redondeo,APLICACION,MAT_PRI4_C1.1,PROPRIETARY,"Santillana",0.87,APLICACION,MAT_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-MATES_84,"Si duermes 8 horas al día, ¿cuántas horas duermes en una semana?",Matemáticas,4º Primaria,Medidas de Tiempo,Desafío,APLICACION,MAT_PRI4_C2.3,PROPRIETARY,"Santillana",0.87,APLICACION,MAT_PRI4_C2.3,PROPRIETARY,false,""
santillana-4-primaria-NATURALES_22,"¿A qué grupo pertenece la rana?",Ciencias Naturales,4º Primaria,Los Animales Vertebrados,Clasificar 3,APLICACION,NAT_PRI4_C1.1,PROPRIETARY,"Santillana",0.87,APLICACION,NAT_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-NATURALES_23,"¿Qué animal sufre metamorfosis: rana o perro?",Ciencias Naturales,4º Primaria,Los Animales Vertebrados,Metamorfosis,APLICACION,NAT_PRI4_C1.1,PROPRIETARY,"Santillana",0.87,APLICACION,NAT_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_19,"¿Cómo es el clima de Canarias?",Ciencias Sociales,4º Primaria,El Clima de España,Subtropical,APLICACION,SOC_PRI4_C1.1,PROPRIETARY,"Santillana",0.87,APLICACION,SOC_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-SOCIALES_49,"¿Cuáles son las etapas de la Historia?",Ciencias Sociales,4º Primaria,La Historia: Prehistoria y Edad Antigua,Etapas,APLICACION,SOC_PRI4_C2.1,PROPRIETARY,"Santillana",0.87,APLICACION,SOC_PRI4_C2.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_13,"Calcula: 32 ÷ 8",Matemáticas,4º Primaria,División,División exacta,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.88,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_14,"Calcula: 35 ÷ 6",Matemáticas,4º Primaria,División,División con resto,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.88,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_15,"Calcula: 120 ÷ 10",Matemáticas,4º Primaria,División,Dividir por 10,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.88,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_16,"Tienes 48 caramelos para repartir entre 6 amigos. ¿Cuántos le tocan a cada uno?",Matemáticas,4º Primaria,División,Reparto,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.88,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_19,"Calcula: 84 ÷ 12",Matemáticas,4º Primaria,División,División de 2 cifras,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.88,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_20,"Un libro tiene 96 páginas. Si lees 8 páginas cada día, ¿en cuántos días terminas?",Matemáticas,4º Primaria,División,Problema práctico,APLICACION,MAT_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.88,APLICACION,MAT_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_23,"Calcula: 50 ÷ 7",Matemáticas,4º Primaria,División,División con resto grande,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.88,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_24,"Tienes 45 cromos. Si cada sobre lleva 6 cromos, ¿cuántos sobres completos puedes llenar?",Matemáticas,4º Primaria,División,Reparto desigual,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.88,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_25,"Calcula: 567 + 385",Matemáticas,4º Primaria,Sumas y Restas,Suma con llevadas,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.88,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_26,"Calcula: 812 - 347",Matemáticas,4º Primaria,Sumas y Restas,Resta con llevadas,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.88,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_27,"Calcula: 2345 + 1678",Matemáticas,4º Primaria,Sumas y Restas,Suma de 4 cifras,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.88,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_28,"Calcula: 5000 - 1234",Matemáticas,4º Primaria,Sumas y Restas,Resta de 4 cifras,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.88,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_29,"En una tienda hay 234 juguetes. Llegan 178 más. ¿Cuántos hay ahora?",Matemáticas,4º Primaria,Sumas y Restas,Problema de suma,APLICACION,MAT_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.88,APLICACION,MAT_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_30,"Tienes 500€ ahorrados y gastas 285€. ¿Cuánto te queda?",Matemáticas,4º Primaria,Sumas y Restas,Problema de resta,APLICACION,MAT_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.88,APLICACION,MAT_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_31,"Calcula: 150 + 200 - 75",Matemáticas,4º Primaria,Sumas y Restas,Operaciones combinadas,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.88,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_32,"Calcula mentalmente: 99 + 99",Matemáticas,4º Primaria,Sumas y Restas,Suma mental,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.88,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_33,"Calcula mentalmente: 200 - 98",Matemáticas,4º Primaria,Sumas y Restas,Resta mental,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.88,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_34,"Completa: 456 + ? = 700",Matemáticas,4º Primaria,Sumas y Restas,Completar,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.88,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_35,"Continúa la serie sumando 125: 100, 225, 350, ?",Matemáticas,4º Primaria,Sumas y Restas,Serie numérica,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.88,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_36,"En el cole hay 567 alumnos. Si 89 están de excursión, ¿cuántos están en el cole?",Matemáticas,4º Primaria,Sumas y Restas,Problema real,APLICACION,MAT_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.88,APLICACION,MAT_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_79,"Completa: ""Llueve mucho, por eso...""",Lengua Castellana,4º Primaria,Comprensión Lectora,Causa-efecto,PROCEDIMIENTO,LEN_PRI4_C2.1,PROPRIETARY,"Creación propia - EduAnalytics",0.88,PROCEDIMIENTO,LEN_PRI4_C2.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_88,"Completa con artículo: ""__ casa es grande""",Lengua Castellana,4º Primaria,Gramática,Artículos,PROCEDIMIENTO,LEN_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.88,PROCEDIMIENTO,LEN_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_97,"Como se escribe ""niño"" en galego?",Lingua Galega,4º Primaria,Lingua Galega,Ñ en galego,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.88,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_98,"Como se escribe ""lluvia"" en galego?",Lingua Galega,4º Primaria,Lingua Galega,LL -> L,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.88,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_99,"Escribe correctamente: ""bai_o"" (baixo)",Lingua Galega,4º Primaria,Lingua Galega,X galega,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.88,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_103,"Como se escribe ""tres"" en galego?",Lingua Galega,4º Primaria,Lingua Galega,Números,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.88,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,false,""
